user_id,user_type,rat_id,rat_name,rat_type,selected,uplink_rate,downlink_rate,effective_e2e_rate
0,URLLC,0,6G_1,6G,1,61563064.27739008,40000000.0,40000000.0
0,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
0,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
0,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
0,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
0,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
0,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
0,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
1,URLLC,0,6G_1,6G,1,48261633.999489635,40000000.0,40000000.0
1,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
1,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
1,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
1,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
1,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
1,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
1,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
2,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
2,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
2,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
2,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
2,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
2,URLLC,5,WiFi_4,WiFi,1,19205061.407007743,20000000.0,19205061.407007743
2,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
2,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
3,URLLC,0,6G_1,6G,1,75441335.70468093,40000000.0,40000000.0
3,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
3,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
3,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
3,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
3,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
3,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
3,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
4,URLLC,0,6G_1,6G,1,46536148.32446811,40000000.0,40000000.0
4,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
4,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
4,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
4,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
4,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
4,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
4,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
5,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
5,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
5,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
5,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
5,URLLC,4,WiFi_3,WiFi,1,32973637.884354327,20000000.0,20000000.0
5,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
5,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
5,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
6,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
6,URLLC,1,6G_2,6G,1,30445813.382860493,40000000.0,30445813.382860493
6,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
6,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
6,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
6,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
6,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
6,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
7,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
7,URLLC,1,6G_2,6G,1,40824606.77999785,40000000.0,40000000.0
7,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
7,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
7,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
7,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
7,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
7,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
8,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
8,URLLC,1,6G_2,6G,1,25182547.074673966,40000000.0,25182547.074673966
8,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
8,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
8,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
8,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
8,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
8,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
9,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
9,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
9,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
9,URLLC,3,WiFi_2,WiFi,1,18606630.290658016,20000000.0,18606630.290658016
9,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
9,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
9,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
9,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
10,URLLC,0,6G_1,6G,1,24814799.13768479,40000000.0,24814799.13768479
10,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
10,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
10,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
10,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
10,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
10,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
10,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
11,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
11,URLLC,1,6G_2,6G,1,62506410.17553482,40000000.0,40000000.0
11,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
11,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
11,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
11,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
11,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
11,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
12,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
12,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
12,URLLC,2,WiFi_1,WiFi,1,10514381.433609055,20000000.0,10514381.433609055
12,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
12,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
12,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
12,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
12,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
13,URLLC,0,6G_1,6G,1,49572503.17272771,40000000.0,40000000.0
13,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
13,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
13,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
13,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
13,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
13,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
13,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
14,URLLC,0,6G_1,6G,1,22756477.82438146,40000000.0,22756477.82438146
14,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
14,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
14,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
14,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
14,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
14,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
14,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
15,URLLC,0,6G_1,6G,1,36707001.35220266,40000000.0,36707001.35220266
15,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
15,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
15,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
15,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
15,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
15,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
15,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
16,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
16,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
16,URLLC,2,WiFi_1,WiFi,1,25559365.3847108,20000000.0,20000000.0
16,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
16,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
16,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
16,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
16,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
17,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
17,URLLC,1,6G_2,6G,1,55156124.59721378,40000000.0,40000000.0
17,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
17,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
17,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
17,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
17,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
17,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
18,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
18,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
18,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
18,URLLC,3,WiFi_2,WiFi,1,21202303.68926853,20000000.0,20000000.0
18,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
18,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
18,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
18,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
19,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
19,URLLC,1,6G_2,6G,1,48302132.81724151,40000000.0,40000000.0
19,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
19,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
19,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
19,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
19,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
19,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
20,URLLC,0,6G_1,6G,1,36991938.05531081,40000000.0,36991938.05531081
20,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
20,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
20,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
20,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
20,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
20,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
20,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
21,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
21,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
21,URLLC,2,WiFi_1,WiFi,1,13926716.098057956,20000000.0,13926716.098057956
21,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
21,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
21,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
21,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
21,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
22,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
22,URLLC,1,6G_2,6G,1,37649508.21412942,40000000.0,37649508.21412942
22,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
22,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
22,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
22,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
22,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
22,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
23,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
23,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
23,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
23,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
23,URLLC,4,WiFi_3,WiFi,1,22079913.556146514,20000000.0,20000000.0
23,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
23,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
23,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
24,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
24,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
24,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
24,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
24,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
24,URLLC,5,WiFi_4,WiFi,1,38655664.734109536,20000000.0,20000000.0
24,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
24,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
25,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
25,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
25,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
25,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
25,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
25,URLLC,5,WiFi_4,WiFi,1,16660790.696282294,20000000.0,16660790.696282294
25,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
25,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
26,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
26,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
26,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
26,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
26,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
26,URLLC,5,WiFi_4,WiFi,1,16525890.535168061,20000000.0,16525890.535168061
26,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
26,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
27,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
27,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
27,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
27,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
27,URLLC,4,WiFi_3,WiFi,1,38001656.230912775,20000000.0,20000000.0
27,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
27,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
27,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
28,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
28,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
28,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
28,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
28,URLLC,4,WiFi_3,WiFi,1,28178280.78268835,20000000.0,20000000.0
28,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
28,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
28,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
29,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
29,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
29,URLLC,2,WiFi_1,WiFi,1,44550304.17634386,20000000.0,20000000.0
29,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
29,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
29,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
29,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
29,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
30,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
30,URLLC,1,6G_2,6G,1,42780276.12466697,40000000.0,40000000.0
30,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
30,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
30,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
30,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
30,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
30,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
31,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
31,URLLC,1,6G_2,6G,1,55820384.87741809,40000000.0,40000000.0
31,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
31,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
31,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
31,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
31,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
31,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
32,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
32,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
32,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
32,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
32,URLLC,4,WiFi_3,WiFi,1,27994466.908316914,20000000.0,20000000.0
32,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
32,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
32,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
33,URLLC,0,6G_1,6G,1,33355408.85631164,40000000.0,33355408.85631164
33,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
33,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
33,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
33,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
33,URLLC,5,WiFi_4,WiFi,0,0.0,0.0,0.0
33,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
33,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
34,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
34,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
34,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
34,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
34,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
34,URLLC,5,WiFi_4,WiFi,1,30610941.593367953,20000000.0,20000000.0
34,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
34,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
35,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
35,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
35,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
35,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
35,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
35,URLLC,5,WiFi_4,WiFi,1,24190153.550036274,20000000.0,20000000.0
35,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
35,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
36,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
36,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
36,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
36,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
36,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
36,URLLC,5,WiFi_4,WiFi,1,35390506.64587331,20000000.0,20000000.0
36,URLLC,6,Satellite_1,Satellite,0,0.0,0.0,0.0
36,URLLC,7,Satellite_2,Satellite,0,0.0,0.0,0.0
37,URLLC,0,6G_1,6G,0,0.0,0.0,0.0
37,URLLC,1,6G_2,6G,0,0.0,0.0,0.0
37,URLLC,2,WiFi_1,WiFi,0,0.0,0.0,0.0
37,URLLC,3,WiFi_2,WiFi,0,0.0,0.0,0.0
37,URLLC,4,WiFi_3,WiFi,0,0.0,0.0,0.0
37,URLLC,5,WiFi_4,WiFi,1,17483484.518087503,20000000.0,17483484.518087503
